subset,predictor,feature,n,rho,p,q
natural (pooled),Protenix-v2 single-seq,is_membrane,297,0.06095311756782437,0.2951036631906826,0.44762915203081066
natural (pooled),Protenix-v2 single-seq,kingdom_bacteria,314,0.09427424642255139,0.09539569005041547,0.18869477152829434
natural (pooled),Protenix-v2 single-seq,frac_sheet,314,0.09462810082726383,0.09415324826632027,0.1876116386118559
natural (pooled),Protenix-v2 single-seq,frac_glycine,314,0.09734146842768307,0.08504999197343897,0.17265787844231972
natural (pooled),Protenix-v2 single-seq,exp199_esm_atlas_best_identity,283,0.09954342178943476,0.09465820924132463,0.18792438599380626
natural (pooled),Protenix-v2 single-seq,residual_identity_anycov,314,0.10548127479105088,0.06191699191384781,0.1381618827829662
natural (pooled),Protenix-v2 single-seq,n_transmembrane,297,0.11812891287476227,0.04191731227316513,0.10060154945559631
natural (pooled),Protenix-v2 single-seq,n_uniprot_domains,297,0.120265587302826,0.038321096846092466,0.09321347881481952
natural (pooled),Protenix-v2 single-seq,msa_mean_coverage,314,0.14677338143871074,0.009198735363447903,0.0295673636682254
natural (pooled),Protenix-v2 single-seq,rg_over_length,314,0.21521850274003398,0.00012123831343316422,0.0005845418683384704
natural (pooled),seq-KNN (decontaminated corpus),is_viral,314,-0.2437380022880436,1.2546185702364213e-05,7.131516083449132e-05
natural (pooled),seq-KNN (decontaminated corpus),kingdom_virus,314,-0.2437380022880436,1.2546185702364213e-05,7.057229457579869e-05
natural (pooled),seq-KNN (decontaminated corpus),rg_over_length,314,-0.1658036250362327,0.003211299774503281,0.011716904582647106
natural (pooled),seq-KNN (decontaminated corpus),n_transmembrane,297,-0.10561743696298843,0.06912693808125984,0.1499138416220093
natural (pooled),seq-KNN (decontaminated corpus),frac_charged,314,-0.09808530305097231,0.08268221663703891,0.16976576800000384
natural (pooled),seq-KNN (decontaminated corpus),relative_contact_order,314,-0.09485570559107426,0.09336093670114579,0.18741600676066442
natural (pooled),seq-KNN (decontaminated corpus),is_membrane,297,-0.09178860059731868,0.11444631512796552,0.21760919073627247
natural (pooled),seq-KNN (decontaminated corpus),frac_low_complexity,314,-0.08144774841709046,0.1498971028907192,0.2680279323211535
natural (pooled),seq-KNN (decontaminated corpus),kingdom_archaea,314,-0.07699203908552424,0.17355095787769956,0.30037665786524925
natural (pooled),seq-KNN (decontaminated corpus),frac_polar,314,-0.07161925452375753,0.20563452339407018,0.34272420565678363
natural (pooled),seq-KNN (decontaminated corpus),is_secreted,297,-0.0626330470494352,0.2819705002209189,0.4350402003408463
natural (pooled),seq-KNN (decontaminated corpus),frac_helix,314,-0.05028858978247381,0.37447394874449397,0.52523618784942
natural (pooled),seq-KNN (decontaminated corpus),has_signal_peptide,297,-0.04274730521109941,0.46299586000953213,0.6142942614377085
natural (pooled),seq-KNN (decontaminated corpus),exp199_esm_atlas_best_identity,283,-0.027761713809685576,0.6418978495414426,0.7634908342563413
natural (pooled),seq-KNN (decontaminated corpus),msa_mean_coverage,314,-0.016687540149937122,0.7683413683018483,0.8625869831247361
natural (pooled),seq-KNN (decontaminated corpus),frac_sheet,314,-0.009716614995118169,0.8638336018291797,0.9182483169050335
natural (pooled),seq-KNN (decontaminated corpus),exp199_afdb_best_identity,276,-0.00119107720926471,0.9842843960937296,0.9934833156833907
natural (pooled),seq-KNN (decontaminated corpus),exp199_best_identity,300,-0.0001590065015993689,0.9978117436670983,0.9996629713918982
natural (pooled),seq-KNN (decontaminated corpus),is_nuclear,297,0.01244662664339876,0.8308550859508868,0.9063873664918765
natural (pooled),seq-KNN (decontaminated corpus),is_cytoplasmic,297,0.018372412504031124,0.7525218449880433,0.8537012527175281
natural (pooled),seq-KNN (decontaminated corpus),kingdom_eukaryote,314,0.035712025817931356,0.5283700844608538,0.6681963597397215
natural (pooled),seq-KNN (decontaminated corpus),n_uniprot_xrefs,314,0.0400160392777794,0.4798517073731008,0.6274090120616814
natural (pooled),seq-KNN (decontaminated corpus),train_best_evalue_log,300,0.0402070845755977,0.4878198985331051,0.6332277529035498
natural (pooled),seq-KNN (decontaminated corpus),frac_long_contacts,314,0.06986162744425377,0.21700813402001995,0.354031396890667
natural (pooled),seq-KNN (decontaminated corpus),frac_hydrophobic,314,0.07873368846879031,0.1639945767899261,0.28845951617772014
natural (pooled),seq-KNN (decontaminated corpus),mean_contact_order,314,0.08357026767568682,0.13952862241296618,0.2545454598074383
natural (pooled),seq-KNN (decontaminated corpus),contacts_per_residue,314,0.08500951230117418,0.13281668678156322,0.2473138305587729
natural (pooled),seq-KNN (decontaminated corpus),msa_n_near_identical,314,0.08881594180478863,0.11626369292378663,0.21951886076519156
natural (pooled),seq-KNN (decontaminated corpus),radius_of_gyration,314,0.09320482097750937,0.09923018010031816,0.19344511644105347
natural (pooled),seq-KNN (decontaminated corpus),has_ec,314,0.09412016768550652,0.09594075367827487,0.18908031746813295
natural (pooled),seq-KNN (decontaminated corpus),kingdom_bacteria,314,0.09897462936939695,0.07992140978187999,0.1659906203162123
natural (pooled),seq-KNN (decontaminated corpus),mean_hydropathy,314,0.10176565970324017,0.07173788989082472,0.15191553153351117
natural (pooled),seq-KNN (decontaminated corpus),frac_coil,314,0.10176905311245882,0.07172837268378325,0.152493390745051
natural (pooled),seq-KNN (decontaminated corpus),frac_proline,314,0.10601191213560901,0.060609363932299876,0.13580521379021548
natural (pooled),seq-KNN (decontaminated corpus),median_contact_separation,314,0.11614925297458238,0.03969312487209545,0.09611788085619524
natural (pooled),seq-KNN (decontaminated corpus),residual_identity_anycov,314,0.11767821904130327,0.03714254629065471,0.09075554297264046
natural (pooled),seq-KNN (decontaminated corpus),n_go,314,0.11816262294625922,0.03636401988191533,0.0896647065581474
natural (pooled),seq-KNN (decontaminated corpus),resolved_fraction,314,0.11932278812704133,0.03455550872095898,0.08801874862885777
natural (pooled),seq-KNN (decontaminated corpus),n_sse,314,0.12395064385876178,0.028082866163756562,0.07470319078043618
natural (pooled),seq-KNN (decontaminated corpus),long_contacts_per_residue,314,0.12488246555466524,0.026913741072435875,0.07230557303042474
natural (pooled),seq-KNN (decontaminated corpus),length,314,0.12499264719725875,0.02677830469183803,0.0726647463999625
natural (pooled),seq-KNN (decontaminated corpus),n_long_contacts,314,0.13256794560484844,0.018767214835005236,0.05419409631498839
natural (pooled),seq-KNN (decontaminated corpus),n_contacts,314,0.1416964709824761,0.011952324867478976,0.037093422002520963
natural (pooled),seq-KNN (decontaminated corpus),frac_glycine,314,0.14348595145417709,0.01090830022074493,0.034246989065129435
natural (pooled),seq-KNN (decontaminated corpus),n_uniprot_domains,297,0.15280422919749306,0.008344979485403492,0.02731084195222961
natural (pooled),seq-KNN (decontaminated corpus),n_pfam,314,0.15490908141715568,0.005947323252797082,0.020854250366950808
natural (pooled),seq-KNN (decontaminated corpus),knn_best_identity,314,0.1882123321401022,0.0008027806824508164,0.0033604772753755103
natural (pooled),seq-KNN (decontaminated corpus),n_interpro,314,0.21271510606745472,0.00014596123251793796,0.0006853831787798826
natural (pooled),seq-KNN (decontaminated corpus),residual_identity_cov30,314,0.27774073211572486,5.7128882820109e-07,3.762145941812056e-06
natural (pooled),seq-KNN (decontaminated corpus),knn_best_bits,314,0.2871188741963489,2.2563389760075835e-07,1.5423076544861963e-06
natural (pooled),seq-KNN (decontaminated corpus),knn_best_qcov,314,0.2891834292557095,1.8305820754127365e-07,1.2837848321076335e-06
natural (pooled),seq-KNN (decontaminated corpus),residual_identity_cov40,314,0.3079142870469845,2.5413466814378252e-08,1.9888800115600373e-07
natural (pooled),seq-KNN (decontaminated corpus),n_surviving_alignments,314,0.43099007168336195,1.2364886726635038e-15,1.804605089833222e-14
natural (pooled),seq-KNN (decontaminated corpus),train_esm_n_hits,314,0.5555040713822772,8.05482599122108e-27,2.2892663343470437e-25
natural (pooled),seq-KNN (decontaminated corpus),train_n_hits_significant,314,0.5884728176323446,1.2056809062338357e-30,6.510676893662713e-29
natural (pooled),seq-KNN (decontaminated corpus),train_log_n_hits,314,0.5884728176323446,1.2056809062338357e-30,5.918797176057012e-29
natural (pooled),seq-KNN (decontaminated corpus),msa_depth,314,0.5971057552061638,1.0135872818537558e-31,6.841714152512852e-30
natural (pooled),seq-KNN (decontaminated corpus),msa_log_depth,314,0.5971057552061638,1.0135872818537558e-31,6.081523691122535e-30
natural (pooled),seq-KNN (decontaminated corpus),knn_n_hits,314,0.6071578931812738,5.1525425753034436e-33,3.9748185580912285e-31
natural (pooled),seq-KNN (decontaminated corpus),train_afdb_n_hits,314,0.6358871268239353,5.590645827724238e-37,5.031581244951814e-35
natural (pooled),seq-KNN (unfiltered corpus),is_viral,314,-0.3278734314218531,2.6473101074878214e-09,2.3435204230220058e-08
natural (pooled),seq-KNN (unfiltered corpus),kingdom_virus,314,-0.3278734314218531,2.6473101074878214e-09,2.305721706521651e-08
natural (pooled),seq-KNN (unfiltered corpus),frac_low_complexity,314,-0.13149251633731285,0.019759159446948536,0.05645474127699582
natural (pooled),seq-KNN (unfiltered corpus),frac_charged,314,-0.11117027601096734,0.049046110633010315,0.11465324563560852
natural (pooled),seq-KNN (unfiltered corpus),exp199_esm_atlas_best_identity,283,-0.107852709027272,0.0700447894013451,0.15009597728859667
natural (pooled),seq-KNN (unfiltered corpus),kingdom_archaea,314,-0.08212266112504286,0.1465386062885699,0.2655397563618381
natural (pooled),seq-KNN (unfiltered corpus),rg_over_length,314,-0.07141892265113092,0.20690866520196044,0.34378670525864197
natural (pooled),seq-KNN (unfiltered corpus),frac_helix,314,-0.06773604998700553,0.23135568814381094,0.374048118555862
natural (pooled),seq-KNN (unfiltered corpus),relative_contact_order,314,-0.06433666453814993,0.2556721549316375,0.40369287620784866
natural (pooled),seq-KNN (unfiltered corpus),n_uniprot_domains,297,-0.04969676130029109,0.39345177539959175,0.5406207600910421
natural (pooled),seq-KNN (unfiltered corpus),mean_contact_order,314,-0.03822961958767168,0.49969123950294536,0.6424601650752154
natural (pooled),seq-KNN (unfiltered corpus),frac_polar,314,-0.0367837174547872,0.5160608615213536,0.6588010998144939
natural (pooled),seq-KNN (unfiltered corpus),frac_long_contacts,314,-0.03451746663897337,0.5422637745600363,0.6809824145637665
natural (pooled),seq-KNN (unfiltered corpus),is_secreted,297,-0.01855173668509821,0.7501860654164381,0.8528431059471084
natural (pooled),seq-KNN (unfiltered corpus),n_sse,314,-0.016089154730797875,0.7764242570524328,0.8626936189471475
natural (pooled),seq-KNN (unfiltered corpus),contacts_per_residue,314,-0.012847812187672777,0.8206063230856573,0.8988385688970688
natural (pooled),seq-KNN (unfiltered corpus),kingdom_bacteria,314,-0.008292152581296586,0.883642082249102,0.9301495602622126
natural (pooled),seq-KNN (unfiltered corpus),long_contacts_per_residue,314,-0.00703526353046917,0.9011810439895731,0.9376450168677639
natural (pooled),seq-KNN (unfiltered corpus),frac_sheet,314,-0.005839217908577654,0.9179158122127196,0.9495680815993651
natural (pooled),seq-KNN (unfiltered corpus),n_transmembrane,297,-0.005478216400122763,0.9250992608707266,0.955169408929622
natural (pooled),seq-KNN (unfiltered corpus),is_membrane,297,0.0036144726530737553,0.9505403582652915,0.9703058477566302
natural (pooled),seq-KNN (unfiltered corpus),has_signal_peptide,297,0.00883486923109947,0.8794880147342465,0.9294002504040961
natural (pooled),seq-KNN (unfiltered corpus),radius_of_gyration,314,0.012966212804990438,0.8189814922740966,0.8988821256666913
natural (pooled),seq-KNN (unfiltered corpus),n_long_contacts,314,0.013976080984303993,0.8051550115372538,0.8891282335994214
natural (pooled),seq-KNN (unfiltered corpus),length,314,0.014660569572115723,0.7958175027892509,0.8824259784521468
natural (pooled),seq-KNN (unfiltered corpus),mean_hydropathy,314,0.018842027638730333,0.7394517038840659,0.8459828815622787
natural (pooled),seq-KNN (unfiltered corpus),n_contacts,314,0.020901700782751553,0.712170773845165,0.8234951132256726
natural (pooled),seq-KNN (unfiltered corpus),median_contact_separation,314,0.022851874612525722,0.6866731370994444,0.8008714773946005
natural (pooled),seq-KNN (unfiltered corpus),frac_hydrophobic,314,0.02821940106595677,0.6183755115976729,0.7453633398721949
natural (pooled),seq-KNN (unfiltered corpus),n_uniprot_xrefs,314,0.04924383388316388,0.3844913928446933,0.5351168869488
natural (pooled),seq-KNN (unfiltered corpus),n_interpro,314,0.060318802671272445,0.2866227623007924,0.43722116283171725
natural (pooled),seq-KNN (unfiltered corpus),msa_mean_coverage,314,0.0737645584758144,0.1923444278139608,0.32765296851589537
natural (pooled),seq-KNN (unfiltered corpus),is_cytoplasmic,297,0.08848711401350638,0.12813072779884901,0.2394138166483684
natural (pooled),seq-KNN (unfiltered corpus),resolved_fraction,314,0.0951960055818654,0.09218626369920148,0.18574844178197314
natural (pooled),seq-KNN (unfiltered corpus),frac_coil,314,0.10935871421128862,0.05287715677692877,0.1215049559980491
natural (pooled),seq-KNN (unfiltered corpus),frac_glycine,314,0.12323806734842284,0.02900605934085295,0.07566798088918161
natural (pooled),seq-KNN (unfiltered corpus),is_nuclear,297,0.1271615156222289,0.02844289748022049,0.07492275433814179
natural (pooled),seq-KNN (unfiltered corpus),n_surviving_alignments,314,0.13267866838371223,0.01866759192202407,0.05419623461232794
natural (pooled),seq-KNN (unfiltered corpus),has_ec,314,0.1420598598899546,0.011733449522768316,0.0366246401288722
natural (pooled),seq-KNN (unfiltered corpus),frac_proline,314,0.1477467944262811,0.008740422682502493,0.02843270029247799
natural (pooled),seq-KNN (unfiltered corpus),train_best_evalue_log,300,0.1487336557726513,0.009887122810204332,0.031591990044439876
natural (pooled),seq-KNN (unfiltered corpus),residual_identity_anycov,314,0.1503729816650123,0.0076036078520790775,0.025036269756845742
natural (pooled),seq-KNN (unfiltered corpus),n_pfam,314,0.166614150740356,0.0030628174272988437,0.011328228840694354
natural (pooled),seq-KNN (unfiltered corpus),n_go,314,0.17937442859197883,0.0014140268779713656,0.0055735365993031935
natural (pooled),seq-KNN (unfiltered corpus),kingdom_eukaryote,314,0.2090148365277549,0.00019127857037559774,0.0008904347241622653
natural (pooled),seq-KNN (unfiltered corpus),msa_n_near_identical,314,0.2129821112495474,0.00014311514445506876,0.0006779138421555888
natural (pooled),seq-KNN (unfiltered corpus),train_esm_n_hits,314,0.2405345444047396,1.6421047064254357e-05,8.95693476232056e-05
natural (pooled),seq-KNN (unfiltered corpus),residual_identity_cov40,314,0.2582466424657014,3.5387727010785715e-06,2.171519612025487e-05
natural (pooled),seq-KNN (unfiltered corpus),residual_identity_cov30,314,0.26329555620265244,2.237079588832086e-06,1.3885321585854326e-05
natural (pooled),seq-KNN (unfiltered corpus),train_n_hits_significant,314,0.29759551304070064,7.673824303061412e-08,5.525153498204217e-07
natural (pooled),seq-KNN (unfiltered corpus),train_log_n_hits,314,0.29759551304070064,7.673824303061412e-08,5.452454110069951e-07
natural (pooled),seq-KNN (unfiltered corpus),knn_n_hits,314,0.33463972496696415,1.1837153450102343e-09,1.0653438105092107e-08
natural (pooled),seq-KNN (unfiltered corpus),exp199_best_identity,300,0.3446144998408912,8.631398740374204e-10,7.899924270850966e-09
natural (pooled),seq-KNN (unfiltered corpus),msa_depth,314,0.371531690243382,1.0294182054283288e-11,1.0899722175123482e-10
natural (pooled),seq-KNN (unfiltered corpus),msa_log_depth,314,0.371531690243382,1.0294182054283288e-11,1.0690112133294185e-10
natural (pooled),seq-KNN (unfiltered corpus),train_afdb_n_hits,314,0.43491409397155484,6.383658183397926e-16,9.575487275096889e-15
natural (pooled),seq-KNN (unfiltered corpus),knn_best_qcov,314,0.5572663241959647,5.155650549351173e-27,1.637677233323314e-25
natural (pooled),seq-KNN (unfiltered corpus),knn_best_bits,314,0.5827435032743038,5.9884804172952224e-30,2.69481618778285e-28
natural (pooled),seq-KNN (unfiltered corpus),knn_best_identity,314,0.7123221595328725,6.749010154360702e-50,3.644465483354779e-47
natural (pooled),seq-KNN (unfiltered corpus),exp199_afdb_best_identity,276,0.7205789707264137,1.7719792204476376e-45,4.7843438952086215e-43
