group,layer,head,bucket,bucket_index,mass_total,mass_coref,mass_expected,keys_all,keys_coref
struct_pos,3,12,17-32,6,0.025596654974885277,1.346342287996954e-05,0.0001551831248444148,122218,563
struct_pos,3,12,33-64,7,0.048042296071539724,2.9833849494982706e-05,0.0002479192349855012,235138,991
struct_pos,3,12,65-128,8,0.07730602793649254,5.066045031328258e-05,0.00036787845903388363,432718,1760
struct_pos,3,12,129-256,9,0.0992994786228627,5.933796802883577e-05,0.0004435023013281273,718284,2817
struct_pos,3,12,257-512,10,0.08560374021045748,3.374266263142697e-05,0.000314296157885284,935370,3174
struct_pos,3,12,513-1024,11,0.04118119969856382,1.2624859469129402e-05,0.00010939916988227327,661509,1731
struct_pos,3,12,1025-2048,12,0.00461638534693403,9.672157069950742e-07,1.0061483010270715e-05,112003,242
struct_pos,3,13,0,0,0.0007874618012408108,0.0,0.0,15504,0
struct_pos,3,13,1,1,0.000283147526522416,1.4399957792185654e-06,1.6878217516402332e-06,7752,40
struct_pos,3,13,2,2,0.0004517609605294632,1.4715934685509272e-06,3.3641349126143735e-06,7752,50
struct_pos,3,13,3-4,3,0.0007411222385917286,2.777890155189916e-06,3.520842993478292e-06,15504,60
struct_pos,3,13,5-8,4,0.0016228483549643104,7.184042611665893e-06,1.0851473972075982e-05,31008,178
struct_pos,3,13,9-16,5,0.003743821091880739,1.3885637062867974e-05,2.1411564388989485e-05,62016,289
struct_pos,3,13,17-32,6,0.01240916367162738,3.2193708868833764e-05,7.638558259540312e-05,122218,563
struct_pos,3,13,33-64,7,0.022480836593698792,4.351641156233009e-05,0.0001250397844940981,235138,991
struct_pos,3,13,65-128,8,0.04419743621066382,6.065064881638969e-05,0.0002440833484862217,432718,1760
struct_pos,3,13,129-256,9,0.07812657174188163,7.642864973367922e-05,0.0004270730614798482,718284,2817
struct_pos,3,13,257-512,10,0.11421267462219616,8.012057388714592e-05,0.0004995760982662098,935370,3174
struct_pos,3,13,513-1024,11,0.09070587170505426,2.379298413900891e-05,0.00027235706183579634,661509,1731
struct_pos,3,13,1025-2048,12,0.020409056522774867,2.1995080806030455e-06,4.607019735000585e-05,112003,242
struct_pos,3,14,0,0,0.00444563113006891,0.0,0.0,15504,0
struct_pos,3,14,1,1,0.0014376997970759683,5.270254974117958e-07,8.333439654470592e-06,7752,40
struct_pos,3,14,2,2,0.0011814738137472585,1.3149269485040746e-06,1.0406874030129278e-05,7752,50
struct_pos,3,14,3-4,3,0.002817660319293062,5.222733584987105e-06,1.2655944573293036e-05,15504,60
struct_pos,3,14,5-8,4,0.004469821885059001,4.963506758261099e-06,3.094282677168926e-05,31008,178
struct_pos,3,14,9-16,5,0.008316810493683298,8.87182699175219e-06,4.714464392715616e-05,62016,289
struct_pos,3,14,17-32,6,0.01634536199156345,3.185823394088469e-05,9.644440554862432e-05,122218,563
struct_pos,3,14,33-64,7,0.029036752825797034,3.838308935963825e-05,0.0001537651739563421,235138,991
struct_pos,3,14,65-128,8,0.05028266591184279,5.596838198300409e-05,0.00024357259107620171,432718,1760
struct_pos,3,14,129-256,9,0.0641108892658116,8.083477876292324e-05,0.0002806190602712392,718284,2817
struct_pos,3,14,257-512,10,0.05817865781001631,5.8534391506952765e-05,0.00021491743824365172,935370,3174
struct_pos,3,14,513-1024,11,0.02855276352157903,3.197064467775948e-05,7.702512154548245e-05,661509,1731
struct_pos,3,14,1025-2048,12,0.003569094025913407,2.4777082996072885e-06,7.780199289688672e-06,112003,242
struct_pos,3,15,0,0,0.013137887498235063,0.0,0.0,15504,0
struct_pos,3,15,1,1,0.0018282939628981461,9.487403142755845e-05,1.3784566704862176e-05,7752,40
struct_pos,3,15,2,2,0.0011972234045204363,6.113597936736049e-05,1.1252877442140577e-05,7752,50
struct_pos,3,15,3-4,3,0.0032895537125959733,8.278769220098143e-06,1.696331120022289e-05,15504,60
struct_pos,3,15,5-8,4,0.005094995947076071,8.260682250156333e-05,3.87112447340339e-05,31008,178
struct_pos,3,15,9-16,5,0.01016629375786481,0.00014406283764656748,5.972932468938429e-05,62016,289
struct_pos,3,15,17-32,6,0.018074868141190064,4.009093048379702e-05,0.00011780588382234673,122218,563
struct_pos,3,15,33-64,7,0.03396194951822145,0.00030628651953845356,0.00017888074861089972,235138,991
struct_pos,3,15,65-128,8,0.05269325136277206,0.000562819372333963,0.00024789085691373643,432718,1760
struct_pos,3,15,129-256,9,0.0656232681121558,0.0011367984748011986,0.00028756791216724876,718284,2817
struct_pos,3,15,257-512,10,0.058099471182553764,0.0006947217533658994,0.00021244561054882557,935370,3174
struct_pos,3,15,513-1024,11,0.029902394945561208,0.00026746699412308166,8.139029089071263e-05,661509,1731
struct_pos,3,15,1025-2048,12,0.003547732813439502,0.0001951232694893868,7.685904744130502e-06,112003,242
struct_pos,3,16,0,0,0.00599243983211163,0.0,0.0,15504,0
struct_pos,3,16,1,1,0.007430637199566215,2.915038505205798e-05,4.8197085229750774e-05,7752,40
struct_pos,3,16,2,2,0.0036668767854648233,1.8385808887988543e-05,2.8253418702626578e-05,7752,50
struct_pos,3,16,3-4,3,0.011570555014752997,2.191651692292946e-05,5.4872950230945794e-05,15504,60
struct_pos,3,16,5-8,4,0.018950686858288397,2.606430809879512e-05,0.0001338698734773016,31008,178
struct_pos,3,16,9-16,5,0.04167679613465741,8.286346303696972e-05,0.00023646183417449848,62016,289
struct_pos,3,16,17-32,6,0.06885566283305732,0.00014025559311279002,0.00039939488148582776,122218,563
struct_pos,3,16,33-64,7,0.11198043429568579,0.0001848289121102861,0.0005486851661802625,235138,991
struct_pos,3,16,65-128,8,0.14912497652819529,0.00029433668822711345,0.0006631626709346892,432718,1760
struct_pos,3,16,129-256,9,0.16437754091125278,0.0003232618157585585,0.0006760475281073058,718284,2817
struct_pos,3,16,257-512,10,0.12115268536888532,0.0002053610959366133,0.0004194727856444795,935370,3174
struct_pos,3,16,513-1024,11,0.04675988540806884,9.155187910082448e-05,0.0001227409011855122,661509,1731
struct_pos,3,16,1025-2048,12,0.004252119418483523,9.250146422392936e-06,9.214431763019504e-06,112003,242
struct_pos,3,17,0,0,0.0059933195080919535,0.0,0.0,15504,0
struct_pos,3,17,1,1,0.007778136953480842,2.3284563708231545e-05,4.6919260725548996e-05,7752,40
struct_pos,3,17,2,2,0.003577385501411308,1.4500338795630432e-05,2.6012064075982734e-05,7752,50
struct_pos,3,17,3-4,3,0.012335339351581223,1.746570255119119e-05,6.121970633263057e-05,15504,60
struct_pos,3,17,5-8,4,0.019021222527428185,5.328178721008163e-05,0.00013045285005521928,31008,178
struct_pos,3,17,9-16,5,0.04029900819770569,8.97821738654738e-05,0.00022424680082032842,62016,289
struct_pos,3,17,17-32,6,0.0685244037147892,0.0001583482351219445,0.0003955517716138285,122218,563
struct_pos,3,17,33-64,7,0.11001135850223348,0.00025088094382463226,0.000543210321356221,235138,991
struct_pos,3,17,65-128,8,0.14808397507150844,0.0002895217827137779,0.0006704856485148269,432718,1760
struct_pos,3,17,129-256,9,0.17041229701940244,0.00040643091502881026,0.0007352634373996793,718284,2817
struct_pos,3,17,257-512,10,0.14025198486782572,0.000327731952670927,0.0005086906461722316,935370,3174
struct_pos,3,17,513-1024,11,0.06288608577260046,0.00013859616256135413,0.00016918846571046202,661509,1731
struct_pos,3,17,1025-2048,12,0.007072231917804486,1.1734164659206835e-05,1.5353990446049185e-05,112003,242
struct_pos,3,18,0,0,0.007589358217452948,0.0,0.0,15504,0
struct_pos,3,18,1,1,0.008523775112764262,4.488174391235729e-05,5.1577949518409494e-05,7752,40
struct_pos,3,18,2,2,0.004029817264084969,2.8755042944161148e-05,3.208687514736916e-05,7752,50
struct_pos,3,18,3-4,3,0.012738544582336433,3.4555857203385656e-05,6.214176501771838e-05,15504,60
struct_pos,3,18,5-8,4,0.02079929920418959,7.850955114522094e-05,0.0001428037737200831,31008,178
struct_pos,3,18,9-16,5,0.04357234661547146,0.0001562096609112156,0.000251192365186209,62016,289
struct_pos,3,18,17-32,6,0.07039910425711711,0.00025602716518137355,0.0003955118336431614,122218,563
struct_pos,3,18,33-64,7,0.10781271428146598,0.000303100370701068,0.0005188785155295446,235138,991
struct_pos,3,18,65-128,8,0.1395981464346619,0.00039203452490370094,0.0006209796560415672,432718,1760
struct_pos,3,18,129-256,9,0.15237224268101318,0.00042161048112208385,0.0006416722875802797,718284,2817
struct_pos,3,18,257-512,10,0.12177225329189478,0.0002843637030929235,0.00043236866419568503,935370,3174
struct_pos,3,18,513-1024,11,0.05439257701730089,0.00011124358857502263,0.00014548320960679244,661509,1731
struct_pos,3,18,1025-2048,12,0.00615674008541309,1.0868044275986521e-05,1.3351963596202425e-05,112003,242
struct_pos,3,19,0,0,0.005761644896215945,0.0,0.0,15504,0
struct_pos,3,19,1,1,0.007238411412827125,2.422962641445353e-05,4.530275943467137e-05,7752,40
struct_pos,3,19,2,2,0.003621389099441938,1.603156189800416e-05,2.6989778316298325e-05,7752,50
struct_pos,3,19,3-4,3,0.010659634175069314,1.986273847927865e-05,5.395449732267552e-05,15504,60
struct_pos,3,19,5-8,4,0.017140414846447845,4.341430439237963e-05,0.00012022688631091871,31008,178
struct_pos,3,19,9-16,5,0.0384270520525205,0.00010109903104411067,0.0002211685231509131,62016,289
struct_pos,3,19,17-32,6,0.06262940346764091,0.00014883938550149447,0.0003588528067654284,122218,563
struct_pos,3,19,33-64,7,0.10301597691664878,0.0002486510125399251,0.0005066290789900743,235138,991
struct_pos,3,19,65-128,8,0.1416763887808911,0.00033816349691681574,0.0006424061319816992,432718,1760
struct_pos,3,19,129-256,9,0.16114422422905825,0.0004521290222865263,0.000689722847787638,718284,2817
struct_pos,3,19,257-512,10,0.13433034125988452,0.0003380191284621094,0.0004822908772781902,935370,3174
struct_pos,3,19,513-1024,11,0.061958986787188905,0.00016997691332309731,0.00016560341209287605,661509,1731
struct_pos,3,19,1025-2048,12,0.006831428887643558,1.5280787113158203e-05,1.477800008003384e-05,112003,242
struct_pos,3,20,0,0,0.04506391926569589,0.0,0.0,15504,0
struct_pos,3,20,1,1,0.0034087586444413328,0.00015000376169895609,2.2533907251415927e-05,7752,40
struct_pos,3,20,2,2,0.002407958307202571,0.00014213228480980738,2.3459221648036852e-05,7752,50
struct_pos,3,20,3-4,3,0.006001947734070513,9.776205132005139e-05,3.210790026734108e-05,15504,60
struct_pos,3,20,5-8,4,0.008525056089779172,0.00035748626533184505,6.131723774169612e-05,31008,178
struct_pos,3,20,9-16,5,0.022410662427652238,0.0005054006351098433,0.00013876102269745445,62016,289
struct_pos,3,20,17-32,6,0.037890694766344796,0.0010366162863801262,0.00023578822544818926,122218,563
struct_pos,3,20,33-64,7,0.06321493427819881,0.001698840957354097,0.0003408141216648685,235138,991
struct_pos,3,20,65-128,8,0.10552633054731309,0.0028109608758221717,0.0005105553167888598,432718,1760
struct_pos,3,20,129-256,9,0.13137259112115493,0.004358267982493244,0.000582902248881531,718284,2817
struct_pos,3,20,257-512,10,0.11889875802846762,0.004114555861989288,0.0004304726833330141,935370,3174
struct_pos,3,20,513-1024,11,0.054909503004745314,0.002071828003761323,0.00014675089272656638,661509,1731
struct_pos,3,20,1025-2048,12,0.005647341425696886,0.00020508648456680763,1.2383515833730749e-05,112003,242
struct_pos,3,21,0,0,0.0076101826286660386,0.0,0.0,15504,0
struct_pos,3,21,1,1,0.0029905704008674843,1.3863333376937607e-05,2.0290847642232314e-05,7752,40
struct_pos,3,21,2,2,0.001615304170201376,1.0487700161842246e-05,1.4919928215111622e-05,7752,50
struct_pos,3,21,3-4,3,0.004787642735568855,1.3690816442279378e-05,2.3704984283415456e-05,15504,60
struct_pos,3,21,5-8,4,0.0071195012229514935,2.9817954238246592e-05,5.5899784879145185e-05,31008,178
struct_pos,3,21,9-16,5,0.017307488603365558,6.847917770253738e-05,0.00010911739306998642,62016,289
struct_pos,3,21,17-32,6,0.029596933516432503,0.00011253390068109497,0.00018573965413632785,122218,563
struct_pos,3,21,33-64,7,0.05103963662719333,0.00020209441376682773,0.00027144062129810456,235138,991
struct_pos,3,21,65-128,8,0.08112282538930699,0.00031131355647455184,0.00039060198325177137,432718,1760
struct_pos,3,21,129-256,9,0.10659249589785211,0.00045283930472283786,0.0004798405155077922,718284,2817
